customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,dataset
11208,2020-04-25,YYC-SE,12,0.48,345.0,bookstore_customers
11209,2022-07-01,YYC-DT,13,0.41,142.7,bookstore_customers
11210,2024-10-30,YYC-DT,4,0.47,52.9,bookstore_customers
11211,2019-08-16,YYC-NW,12,0.56,46.62,bookstore_customers
11212,2021-02-11,YYC-NW,7,0.21,63.1,bookstore_customers
11213,2019-01-23,YYC-SE,6,0.17,113.43,bookstore_customers
11214,2023-11-13,YYC-NW,9,0.3,82.24,bookstore_customers
11215,2023-04-27,YYC-SE,9,0.32,87.48,bookstore_customers
11216,2021-03-23,YYC-NW,10,0.44,171.42,bookstore_customers
11217,2019-06-26,YYC-SE,2,0.65,172.22,bookstore_customers
11218,2024-01-14,YYC-SE,11,0.57,101.92,bookstore_customers
11219,2021-11-07,YYC-SE,2,0.47,143.62,bookstore_customers
11220,2022-09-27,YYC-NW,3,0.44,184.36,bookstore_customers
11221,2023-05-29,YYC-DT,7,0.42,116.11,bookstore_customers
11222,2022-03-29,YYC-SE,0,0.24,349.63,bookstore_customers
11223,2021-10-17,YYC-DT,8,0.37,134.29,bookstore_customers
11224,2023-10-09,YYC-NW,9,0.27,304.12,bookstore_customers
11225,2022-12-04,YYC-SE,10,0.48,60.96,bookstore_customers
11226,2022-07-07,YYC-NW,10,0.48,42.34,bookstore_customers
11227,2022-07-20,YYC-NW,10,0.23,202.58,bookstore_customers
11228,2021-04-22,YYC-DT,12,0.34,67.3,bookstore_customers
11229,2020-03-25,YYC-DT,3,0.22,214.75,bookstore_customers
11230,2019-12-26,YYC-NW,2,0.48,268.18,bookstore_customers
11231,2021-09-02,YYC-DT,11,0.4,179.63,bookstore_customers
11232,2022-05-28,YYC-SE,10,0.13,172.23,bookstore_customers
11233,2024-05-13,YYC-SE,11,0.07,47.68,bookstore_customers
11234,2021-01-23,YYC-NW,11,0.36,280.16,bookstore_customers
11235,2019-11-22,YYC-DT,12,0.19,28.9,bookstore_customers
11236,2022-02-04,YYC-SE,13,0.37,99.8,bookstore_customers
11237,2024-05-01,YYC-DT,6,0.46,199.05,bookstore_customers
11238,2023-01-24,YYC-NW,1,0.42,308.83,bookstore_customers
11239,2019-11-09,YYC-SE,11,0.3,162.82,bookstore_customers
11240,2022-06-28,YYC-DT,9,0.23,145.96,bookstore_customers
11241,2023-08-24,YYC-DT,3,0.21,77.78,bookstore_customers
11242,2022-07-22,YYC-DT,12,0.53,185.86,bookstore_customers
11243,2022-01-13,YYC-NW,10,0.3,271.5,bookstore_customers
11244,2022-11-25,YYC-SE,0,0.26,213.34,bookstore_customers
11245,2024-12-07,YYC-NW,9,0.54,172.34,bookstore_customers
11246,2024-06-17,YYC-NW,13,0.45,166.73,bookstore_customers
11247,2021-10-09,YYC-DT,7,0.12,58.79,bookstore_customers
11248,2023-12-14,YYC-DT,1,0.22,211.08,bookstore_customers
11249,2021-07-16,YYC-NW,6,0.22,132.25,bookstore_customers
11250,2024-08-07,YYC-DT,3,0.34,55.23,bookstore_customers
11251,2024-12-18,YYC-DT,15,0.36,227.84,bookstore_customers
11252,2024-08-29,YYC-NW,6,0.08,242.17,bookstore_customers
11253,2022-01-16,YYC-DT,9,0.16,104.12,bookstore_customers
11254,2019-01-11,YYC-DT,8,0.21,263.98,bookstore_customers
11255,2021-12-24,YYC-SE,6,0.15,41.05,bookstore_customers
11256,2023-11-15,YYC-SE,3,0.25,208.95,bookstore_customers
11257,2019-08-06,YYC-NW,1,0.25,180.58,bookstore_customers
11258,2020-12-20,YYC-DT,5,0.28,233.44,bookstore_customers
11259,2021-03-11,YYC-DT,5,0.6,65.9,bookstore_customers
11260,2021-06-02,YYC-DT,13,0.2,191.58,bookstore_customers
11261,2022-03-13,YYC-SE,5,0.1,174.69,bookstore_customers
11262,2024-10-20,YYC-DT,12,0.38,190.47,bookstore_customers
11263,2022-05-01,YYC-NW,20,0.31,240.1,bookstore_customers
11264,2021-06-03,YYC-NW,7,0.24,273.78,bookstore_customers
11265,2023-12-22,YYC-DT,6,0.36,225.59,bookstore_customers
11266,2020-04-07,YYC-NW,5,0.61,323.87,bookstore_customers
11267,2024-02-24,YYC-SE,12,0.73,162.44,bookstore_customers
11268,2022-04-24,YYC-SE,1,0.24,49.45,bookstore_customers
11269,2019-04-04,YYC-NW,15,0.41,63.83,bookstore_customers
11270,2020-02-28,YYC-SE,3,0.24,278.89,bookstore_customers
11271,2019-08-03,YYC-DT,7,0.08,349.98,bookstore_customers
11272,2020-11-27,YYC-NW,12,0.18,177.7,bookstore_customers
11273,2023-12-01,YYC-DT,15,0.22,17.63,bookstore_customers
11274,2021-10-27,YYC-SE,18,0.24,98.6,bookstore_customers
11275,2021-05-15,YYC-NW,3,0.3,259.11,bookstore_customers
11276,2022-01-19,YYC-NW,15,0.3,83.84,bookstore_customers
11277,2022-11-23,YYC-NW,10,0.53,173.84,bookstore_customers
11278,2022-10-24,YYC-NW,11,0.07,76.4,bookstore_customers
11279,2020-04-07,YYC-SE,6,0.19,146.36,bookstore_customers
11280,2021-03-28,YYC-DT,5,0.34,135.69,bookstore_customers
11281,2020-02-27,YYC-SE,3,0.24,39.62,bookstore_customers
11282,2019-04-08,YYC-SE,11,0.54,102.86,bookstore_customers
11283,2021-03-31,YYC-SE,2,0.02,116.89,bookstore_customers
11284,2021-05-29,YYC-DT,7,0.13,17.03,bookstore_customers
11285,2019-11-03,YYC-NW,0,0.18,72.08,bookstore_customers
11286,2021-06-13,YYC-SE,10,0.27,57.2,bookstore_customers
11287,2020-03-05,YYC-DT,4,0.19,203.46,bookstore_customers
11288,2024-12-21,YYC-DT,0,0.47,164.87,bookstore_customers
11289,2022-10-20,YYC-DT,5,0.04,162.62,bookstore_customers
11290,2019-12-08,YYC-DT,10,0.27,167.97,bookstore_customers
11291,2021-12-22,YYC-DT,5,0.11,94.0,bookstore_customers
11292,2023-11-11,YYC-NW,0,0.1,78.24,bookstore_customers
11293,2022-07-19,YYC-DT,4,0.19,198.76,bookstore_customers
11294,2021-10-03,YYC-SE,7,0.27,72.39,bookstore_customers
11295,2022-10-04,YYC-NW,7,0.2,190.14,bookstore_customers
11296,2019-06-16,YYC-DT,10,0.32,275.83,bookstore_customers
11297,2022-08-29,YYC-DT,7,0.45,91.68,bookstore_customers
11298,2023-12-12,YYC-NW,2,0.5,132.15,bookstore_customers
11299,2021-03-12,YYC-NW,9,0.27,226.77,bookstore_customers
11300,2019-11-06,YYC-DT,14,0.41,123.39,bookstore_customers
11301,2019-07-22,YYC-DT,11,0.17,104.38,bookstore_customers
11302,2023-06-07,YYC-DT,6,0.36,108.82,bookstore_customers
11303,2021-01-08,YYC-NW,13,0.03,381.17,bookstore_customers
11304,2020-09-25,YYC-DT,3,0.17,203.72,bookstore_customers
11305,2022-06-24,YYC-DT,0,0.06,49.6,bookstore_customers
11306,2024-12-11,YYC-DT,7,0.36,274.68,bookstore_customers
11307,2024-11-26,YYC-SE,0,0.29,181.33,bookstore_customers
11308,2021-12-24,YYC-DT,7,0.28,173.91,bookstore_customers
11309,2024-04-22,YYC-SE,6,0.44,223.81,bookstore_customers
11310,2021-06-27,YYC-DT,0,0.2,133.81,bookstore_customers
11311,2022-09-10,YYC-DT,7,0.31,149.07,bookstore_customers
11312,2024-11-13,YYC-DT,11,0.44,142.3,bookstore_customers
11313,2019-02-05,YYC-DT,13,0.3,43.36,bookstore_customers
11314,2022-08-07,YYC-DT,10,0.16,200.18,bookstore_customers
11315,2022-01-23,YYC-DT,9,0.17,111.34,bookstore_customers
11316,2020-05-24,YYC-DT,11,0.38,102.22,bookstore_customers
11317,2023-09-28,YYC-NW,5,0.46,92.64,bookstore_customers
11318,2024-03-24,YYC-NW,5,0.44,234.54,bookstore_customers
11319,2020-07-11,YYC-DT,11,0.13,112.43,bookstore_customers
11320,2023-09-25,YYC-NW,7,0.01,77.23,bookstore_customers
11321,2023-06-24,YYC-DT,9,0.5,84.58,bookstore_customers
11322,2023-04-25,YYC-SE,0,0.18,204.93,bookstore_customers
11323,2019-07-20,YYC-NW,10,0.12,128.87,bookstore_customers
11324,2019-11-23,YYC-NW,16,0.48,143.9,bookstore_customers
11325,2022-08-07,YYC-DT,5,0.21,85.65,bookstore_customers
11326,2022-09-05,YYC-DT,8,0.16,49.24,bookstore_customers
11327,2019-05-10,YYC-DT,2,0.19,50.9,bookstore_customers
11328,2023-01-24,YYC-DT,3,0.4,92.6,bookstore_customers
11329,2024-01-26,YYC-DT,15,0.13,46.8,bookstore_customers
11330,2023-11-22,YYC-DT,13,0.01,46.36,bookstore_customers
11331,2022-12-10,YYC-DT,4,0.13,229.12,bookstore_customers
11332,2023-01-22,YYC-NW,3,0.13,106.41,bookstore_customers
11333,2020-05-30,YYC-SE,9,0.18,109.95,bookstore_customers
11334,2024-01-10,YYC-SE,11,0.38,115.83,bookstore_customers
11335,2021-12-11,YYC-DT,2,0.09,225.04,bookstore_customers
11336,2019-08-02,YYC-NW,6,0.16,86.56,bookstore_customers
11337,2024-04-04,YYC-DT,8,0.27,146.76,bookstore_customers
11338,2022-12-12,YYC-NW,0,0.35,121.21,bookstore_customers
11339,2019-08-01,YYC-SE,12,0.09,84.21,bookstore_customers
11340,2024-07-18,YYC-DT,4,0.29,91.16,bookstore_customers
11341,2023-11-30,YYC-SE,14,0.08,144.37,bookstore_customers
11342,2023-12-13,YYC-NW,8,0.18,194.56,bookstore_customers
11343,2021-11-02,YYC-DT,8,0.24,149.25,bookstore_customers
11344,2021-04-27,YYC-DT,9,0.29,77.78,bookstore_customers
11345,2019-08-25,YYC-NW,9,0.18,300.01,bookstore_customers
11346,2021-02-20,YYC-SE,12,0.44,169.29,bookstore_customers
11347,2021-08-08,YYC-SE,12,0.09,248.28,bookstore_customers
11348,2021-12-05,YYC-NW,8,0.35,281.87,bookstore_customers
11349,2019-09-08,YYC-NW,14,0.55,191.24,bookstore_customers
11350,2024-10-28,YYC-NW,21,0.23,260.69,bookstore_customers
11351,2023-12-31,YYC-NW,6,0.58,78.7,bookstore_customers
11352,2024-11-07,YYC-NW,13,0.4,44.03,bookstore_customers
11353,2019-11-03,YYC-SE,6,0.17,62.42,bookstore_customers
11354,2021-05-22,YYC-NW,10,0.12,42.36,bookstore_customers
11355,2020-11-29,YYC-DT,7,0.28,87.68,bookstore_customers
11356,2023-01-27,YYC-DT,3,0.19,186.65,bookstore_customers
11357,2023-02-27,YYC-NW,3,0.45,257.3,bookstore_customers
11358,2023-08-10,YYC-NW,6,0.14,214.28,bookstore_customers
11359,2020-01-19,YYC-SE,0,0.06,193.56,bookstore_customers
11360,2021-12-16,YYC-DT,11,0.39,177.45,bookstore_customers
11361,2020-06-02,YYC-DT,12,0.31,86.01,bookstore_customers
11362,2019-07-16,YYC-DT,15,0.09,115.15,bookstore_customers
11363,2023-05-15,YYC-SE,11,0.17,128.6,bookstore_customers
11364,2024-12-15,YYC-DT,14,0.51,129.33,bookstore_customers
11365,2019-11-27,YYC-DT,11,0.19,98.69,bookstore_customers
11366,2022-08-30,YYC-DT,10,0.12,100.46,bookstore_customers
11367,2019-08-01,YYC-SE,6,0.27,190.57,bookstore_customers
11368,2023-07-14,YYC-DT,2,0.26,215.56,bookstore_customers
11369,2024-09-01,YYC-SE,2,0.26,322.76,bookstore_customers
11370,2021-01-30,YYC-DT,2,0.46,36.15,bookstore_customers
11371,2020-08-24,YYC-NW,8,0.22,331.72,bookstore_customers
11372,2022-12-13,YYC-DT,6,0.4,78.4,bookstore_customers
11373,2024-05-02,YYC-SE,9,0.09,359.49,bookstore_customers
11374,2020-08-17,YYC-NW,2,0.45,118.0,bookstore_customers
11375,2022-11-25,YYC-DT,1,0.37,461.87,bookstore_customers
11376,2023-04-03,YYC-DT,1,0.44,173.75,bookstore_customers
11377,2024-05-26,YYC-DT,13,0.67,247.11,bookstore_customers
11378,2021-01-25,YYC-DT,8,0.54,209.69,bookstore_customers
11379,2019-10-24,YYC-SE,6,0.39,60.79,bookstore_customers
11380,2021-02-19,YYC-SE,9,0.29,50.95,bookstore_customers
11381,2019-03-10,YYC-SE,5,0.6,48.3,bookstore_customers
11382,2023-09-25,YYC-DT,2,0.07,103.53,bookstore_customers
11383,2024-04-22,YYC-SE,10,0.12,35.59,bookstore_customers
11384,2021-07-01,YYC-NW,3,0.6,327.82,bookstore_customers
11385,2021-03-13,YYC-DT,8,0.3,299.65,bookstore_customers
11386,2024-07-01,YYC-DT,16,0.43,141.28,bookstore_customers
11387,2020-05-31,YYC-SE,7,0.21,106.45,bookstore_customers
11388,2022-02-21,YYC-NW,1,0.46,180.12,bookstore_customers
11389,2019-10-25,YYC-DT,6,0.45,100.05,bookstore_customers
11390,2019-06-26,YYC-DT,10,0.1,202.45,bookstore_customers
11391,2021-06-09,YYC-DT,13,0.21,19.48,bookstore_customers
11392,2022-10-30,YYC-DT,9,0.51,205.83,bookstore_customers
11393,2024-03-11,YYC-NW,0,0.14,73.14,bookstore_customers
11394,2021-01-23,YYC-DT,3,0.14,71.58,bookstore_customers
11395,2019-03-28,YYC-DT,6,0.28,63.3,bookstore_customers
11396,2019-03-23,YYC-SE,8,0.58,335.92,bookstore_customers
11397,2020-11-22,YYC-DT,4,0.17,243.78,bookstore_customers
11398,2022-04-06,YYC-NW,6,0.36,138.36,bookstore_customers
11399,2021-01-02,YYC-NW,17,0.1,39.89,bookstore_customers
11400,2021-10-27,YYC-SE,9,0.11,102.42,bookstore_customers
11401,2021-05-30,YYC-DT,5,0.72,149.96,bookstore_customers
11402,2021-04-28,YYC-NW,12,0.23,142.84,bookstore_customers
11403,2021-05-08,YYC-DT,5,0.33,164.18,bookstore_customers
11404,2019-12-15,YYC-SE,22,0.52,134.35,bookstore_customers
11405,2020-11-22,YYC-SE,16,0.31,116.78,bookstore_customers
11406,2019-03-25,YYC-SE,9,0.22,112.52,bookstore_customers
11407,2023-03-02,YYC-DT,10,0.12,180.12,bookstore_customers
11408,2020-08-07,YYC-DT,11,0.18,39.7,bookstore_customers
11409,2022-10-31,YYC-DT,7,0.32,129.86,bookstore_customers
11410,2023-03-31,YYC-NW,8,0.62,157.62,bookstore_customers
11411,2020-12-28,YYC-DT,5,0.04,69.33,bookstore_customers
11412,2024-05-22,YYC-NW,0,0.16,369.32,bookstore_customers
11413,2020-04-24,YYC-NW,6,0.61,138.67,bookstore_customers
11414,2023-10-20,YYC-DT,6,0.09,269.98,bookstore_customers
11415,2023-06-11,YYC-SE,12,0.08,52.43,bookstore_customers
11416,2022-10-16,YYC-DT,10,0.1,182.26,bookstore_customers
11417,2023-02-13,YYC-DT,1,0.18,376.77,bookstore_customers
11418,2022-12-04,YYC-DT,17,0.19,187.41,bookstore_customers
11419,2021-01-19,YYC-DT,3,0.08,139.12,bookstore_customers
11420,2024-04-24,YYC-NW,8,0.55,233.23,bookstore_customers
11421,2020-11-27,YYC-SE,16,0.43,50.63,bookstore_customers
11422,2019-10-24,YYC-DT,14,0.39,229.34,bookstore_customers
11423,2022-08-17,YYC-DT,15,0.39,91.22,bookstore_customers
11424,2024-06-26,YYC-SE,12,0.51,46.41,bookstore_customers
11425,2023-02-23,YYC-NW,0,0.25,244.67,bookstore_customers
11426,2019-11-20,YYC-SE,5,0.55,177.15,bookstore_customers
11427,2022-04-22,YYC-DT,9,0.1,61.56,bookstore_customers
11428,2024-10-12,YYC-SE,14,0.33,171.53,bookstore_customers
11429,2023-12-05,YYC-SE,11,0.2,211.92,bookstore_customers
11430,2022-03-21,YYC-NW,5,0.28,222.33,bookstore_customers
11431,2021-07-06,YYC-DT,10,0.14,131.29,bookstore_customers
11432,2019-07-15,YYC-DT,5,0.04,57.95,bookstore_customers
11433,2019-08-18,YYC-SE,15,0.51,196.27,bookstore_customers
11434,2024-12-18,YYC-DT,10,0.37,45.07,bookstore_customers
11435,2021-08-06,YYC-NW,15,0.25,271.79,bookstore_customers
11436,2021-09-12,YYC-NW,7,0.52,166.11,bookstore_customers
11437,2024-12-29,YYC-NW,8,0.46,119.77,bookstore_customers
11438,2022-09-15,YYC-DT,0,0.15,25.23,bookstore_customers
11439,2020-02-13,YYC-NW,6,0.24,54.87,bookstore_customers
11440,2020-06-14,YYC-SE,9,0.48,74.37,bookstore_customers
11441,2024-10-10,YYC-DT,12,0.36,307.23,bookstore_customers
11442,2021-04-23,YYC-SE,3,0.55,35.37,bookstore_customers
11443,2021-07-31,YYC-NW,0,0.23,186.28,bookstore_customers
11444,2023-12-02,YYC-NW,3,0.11,61.54,bookstore_customers
11445,2019-08-02,YYC-DT,11,0.25,223.73,bookstore_customers
11446,2022-02-18,YYC-DT,3,0.71,72.46,bookstore_customers
11447,2020-04-30,YYC-SE,9,0.24,91.41,bookstore_customers
11448,2023-02-05,YYC-DT,10,0.16,54.48,bookstore_customers
11449,2019-01-30,YYC-DT,10,0.12,67.34,bookstore_customers
11450,2022-07-01,YYC-SE,11,0.38,71.49,bookstore_customers
11451,2023-02-15,YYC-DT,16,0.58,271.32,bookstore_customers
11452,2023-11-19,YYC-DT,4,0.53,87.02,bookstore_customers
11453,2021-06-02,YYC-NW,12,0.31,88.43,bookstore_customers
11454,2021-02-19,YYC-DT,11,0.39,133.14,bookstore_customers
11455,2021-01-11,YYC-SE,9,0.18,80.32,bookstore_customers
11456,2021-06-13,YYC-SE,3,0.21,89.12,bookstore_customers
11457,2019-09-24,YYC-DT,5,0.45,104.31,bookstore_customers
11458,2019-11-20,YYC-NW,9,0.31,112.3,bookstore_customers
11459,2021-01-06,YYC-SE,5,0.13,177.46,bookstore_customers
11460,2019-08-13,YYC-SE,14,0.67,203.95,bookstore_customers
11461,2023-12-05,YYC-DT,10,0.07,13.3,bookstore_customers
11462,2019-04-08,YYC-SE,15,0.39,46.04,bookstore_customers
11463,2019-02-23,YYC-SE,19,0.08,24.09,bookstore_customers
11464,2023-01-20,YYC-SE,12,0.12,90.32,bookstore_customers
11465,2019-12-31,YYC-DT,8,0.57,194.14,bookstore_customers
11466,2020-08-19,YYC-NW,14,0.07,482.86,bookstore_customers
11467,2024-02-03,YYC-DT,5,0.41,85.88,bookstore_customers
11468,2021-02-24,YYC-DT,17,0.18,123.73,bookstore_customers
11469,2023-01-03,YYC-SE,14,0.22,135.71,bookstore_customers
11470,2023-04-25,YYC-DT,5,0.12,15.92,bookstore_customers
11471,2022-01-20,YYC-DT,11,0.25,83.37,bookstore_customers
11472,2020-08-30,YYC-DT,4,0.44,166.64,bookstore_customers
11473,2021-11-21,YYC-NW,9,0.05,103.4,bookstore_customers
11474,2024-09-11,YYC-SE,16,0.14,30.96,bookstore_customers
11475,2023-09-24,YYC-NW,2,0.2,78.5,bookstore_customers
11476,2020-04-08,YYC-SE,18,0.5,190.75,bookstore_customers
11477,2022-04-11,YYC-NW,7,0.16,129.07,bookstore_customers
11478,2024-04-16,YYC-SE,13,0.39,96.89,bookstore_customers
11479,2021-03-10,YYC-DT,14,0.68,265.49,bookstore_customers
11480,2023-05-15,YYC-DT,12,0.11,318.44,bookstore_customers
11481,2021-09-02,YYC-DT,4,0.33,130.06,bookstore_customers
11482,2024-12-01,YYC-DT,11,0.29,270.86,bookstore_customers
11483,2022-03-23,YYC-SE,5,0.1,190.61,bookstore_customers
11484,2020-10-21,YYC-NW,7,0.22,158.85,bookstore_customers
11485,2024-06-22,YYC-SE,12,0.45,77.84,bookstore_customers
11486,2019-04-27,YYC-DT,6,0.18,121.78,bookstore_customers
11487,2021-11-13,YYC-NW,11,0.27,353.31,bookstore_customers
11488,2024-02-21,YYC-SE,14,0.29,108.44,bookstore_customers
11489,2019-08-16,YYC-DT,9,0.03,88.2,bookstore_customers
11490,2024-08-25,YYC-SE,18,0.16,45.07,bookstore_customers
11491,2023-10-25,YYC-NW,4,0.23,80.22,bookstore_customers
11492,2022-02-01,YYC-NW,7,0.58,135.34,bookstore_customers
11493,2019-10-28,YYC-NW,6,0.52,65.29,bookstore_customers
11494,2024-10-11,YYC-NW,8,0.18,259.25,bookstore_customers
11495,2023-03-15,YYC-DT,9,0.4,105.65,bookstore_customers
11496,2019-02-05,YYC-NW,6,0.33,708.5,bookstore_customers
11497,2024-03-03,YYC-DT,18,0.42,105.95,bookstore_customers
11498,2024-04-12,YYC-DT,16,0.49,106.95,bookstore_customers
11499,2021-02-10,YYC-SE,3,0.3,98.72,bookstore_customers
11500,2019-07-19,YYC-DT,8,0.34,29.49,bookstore_customers
11501,2023-07-27,YYC-DT,5,0.51,139.43,bookstore_customers
11502,2020-03-26,YYC-DT,8,0.46,38.36,bookstore_customers
11503,2022-02-21,YYC-DT,3,0.41,126.93,bookstore_customers
11504,2019-04-01,YYC-NW,9,0.16,533.25,bookstore_customers
11505,2024-03-20,YYC-DT,7,0.0,181.6,bookstore_customers
11506,2024-10-03,YYC-DT,9,0.37,94.8,bookstore_customers
11507,2023-12-31,YYC-NW,8,0.24,149.47,bookstore_customers
11508,2020-06-17,YYC-NW,2,0.55,290.66,bookstore_customers
11509,2024-02-08,YYC-DT,8,0.11,82.75,bookstore_customers
11510,2024-12-25,YYC-DT,0,0.13,147.21,bookstore_customers
11511,2024-04-22,YYC-DT,1,0.11,35.2,bookstore_customers
11512,2021-06-26,YYC-NW,9,0.16,194.29,bookstore_customers
11513,2020-07-21,YYC-SE,11,0.33,61.51,bookstore_customers
11514,2019-06-29,YYC-SE,13,0.18,341.14,bookstore_customers
11515,2024-10-12,YYC-DT,10,0.27,152.88,bookstore_customers
11516,2019-03-02,YYC-DT,2,0.6,192.77,bookstore_customers
11517,2023-03-03,YYC-DT,0,0.12,224.17,bookstore_customers
11518,2024-07-09,YYC-SE,7,0.3,283.6,bookstore_customers
11519,2022-03-30,YYC-DT,4,0.59,213.5,bookstore_customers
11520,2022-05-09,YYC-NW,11,0.33,126.81,bookstore_customers
11521,2020-09-06,YYC-SE,3,0.33,432.48,bookstore_customers
11522,2022-10-11,YYC-DT,7,0.17,14.3,bookstore_customers
11523,2024-07-12,YYC-DT,0,0.28,34.82,bookstore_customers
11524,2024-03-11,YYC-DT,1,0.1,107.9,bookstore_customers
11525,2021-01-13,YYC-DT,11,0.25,141.43,bookstore_customers
11526,2019-07-02,YYC-SE,14,0.13,251.74,bookstore_customers
11527,2022-02-01,YYC-SE,7,0.25,157.48,bookstore_customers
11528,2021-07-19,YYC-DT,5,0.26,196.92,bookstore_customers
11529,2021-07-18,YYC-SE,8,0.14,169.06,bookstore_customers
11530,2022-04-26,YYC-DT,3,0.15,226.03,bookstore_customers
11531,2021-08-26,YYC-DT,8,0.23,127.18,bookstore_customers
11532,2022-05-10,YYC-SE,24,0.1,281.41,bookstore_customers
11533,2020-05-07,YYC-DT,9,0.27,181.42,bookstore_customers
11534,2022-02-10,YYC-SE,4,0.22,188.95,bookstore_customers
11535,2024-12-03,YYC-DT,5,0.34,146.09,bookstore_customers
11536,2021-08-25,YYC-DT,5,0.49,56.46,bookstore_customers
11537,2024-03-20,YYC-DT,12,0.21,60.46,bookstore_customers
11538,2023-12-06,YYC-NW,6,0.24,107.75,bookstore_customers
11539,2022-04-29,YYC-SE,6,0.27,234.59,bookstore_customers
11540,2023-05-27,YYC-NW,0,0.22,337.5,bookstore_customers
11541,2020-04-07,YYC-SE,7,0.29,147.18,bookstore_customers
11542,2019-06-04,YYC-NW,5,0.59,122.74,bookstore_customers
11543,2020-12-30,YYC-NW,11,0.35,243.6,bookstore_customers
11544,2019-03-02,YYC-NW,17,0.33,157.7,bookstore_customers
11545,2021-12-16,YYC-NW,7,0.26,97.71,bookstore_customers
11546,2019-05-19,YYC-SE,10,0.09,100.93,bookstore_customers
11547,2019-10-22,YYC-NW,0,0.38,56.48,bookstore_customers
11548,2021-11-16,YYC-DT,9,0.01,221.75,bookstore_customers
11549,2020-11-21,YYC-SE,17,0.16,202.36,bookstore_customers
11550,2021-04-07,YYC-DT,12,0.53,41.31,bookstore_customers
11551,2024-04-15,YYC-DT,7,0.18,54.72,bookstore_customers
11552,2020-04-03,YYC-NW,14,0.1,199.19,bookstore_customers
11553,2023-07-28,YYC-DT,10,0.22,205.71,bookstore_customers
11554,2020-09-11,YYC-SE,5,0.34,119.38,bookstore_customers
11555,2019-04-15,YYC-DT,6,0.6,275.15,bookstore_customers
11556,2019-12-21,YYC-NW,11,0.29,137.7,bookstore_customers
11557,2021-08-27,YYC-DT,4,0.24,31.6,bookstore_customers
11558,2022-02-20,YYC-DT,2,0.16,55.65,bookstore_customers
11559,2022-12-14,YYC-SE,0,0.62,117.77,bookstore_customers
11560,2021-02-28,YYC-DT,0,0.26,213.96,bookstore_customers
11561,2024-07-06,YYC-NW,3,0.32,147.92,bookstore_customers
11562,2019-03-06,YYC-NW,8,0.45,48.84,bookstore_customers
11563,2023-02-04,YYC-DT,11,0.2,124.62,bookstore_customers
11564,2019-06-21,YYC-SE,4,0.1,203.06,bookstore_customers
11565,2023-01-24,YYC-NW,4,0.25,265.3,bookstore_customers
11566,2024-03-22,YYC-NW,12,0.0,181.61,bookstore_customers
11567,2019-09-23,YYC-NW,5,0.14,101.16,bookstore_customers
11568,2022-10-27,YYC-DT,18,0.38,293.14,bookstore_customers
11569,2023-02-04,YYC-DT,9,0.34,70.78,bookstore_customers
11570,2019-11-03,YYC-DT,14,0.49,79.27,bookstore_customers
11571,2020-02-16,YYC-NW,19,0.47,215.18,bookstore_customers
11572,2021-06-25,YYC-DT,1,0.18,83.15,bookstore_customers
11573,2023-02-27,YYC-NW,3,0.07,70.26,bookstore_customers
11574,2022-02-27,YYC-SE,7,0.48,103.54,bookstore_customers
11575,2019-11-02,YYC-DT,4,0.11,417.9,bookstore_customers
11576,2021-04-24,YYC-DT,18,0.44,59.43,bookstore_customers
11577,2022-10-26,YYC-DT,13,0.37,109.53,bookstore_customers
11578,2022-10-05,YYC-DT,7,0.37,18.02,bookstore_customers
11579,2023-05-23,YYC-SE,13,0.12,141.91,bookstore_customers
11580,2024-10-13,YYC-SE,9,0.13,104.5,bookstore_customers
11581,2020-12-16,YYC-DT,8,0.22,229.87,bookstore_customers
11582,2021-03-02,YYC-NW,9,0.08,148.33,bookstore_customers
11583,2022-11-16,YYC-DT,11,0.2,188.94,bookstore_customers
11584,2022-07-08,YYC-SE,8,0.31,132.73,bookstore_customers
11585,2024-12-04,YYC-DT,11,0.17,77.97,bookstore_customers
11586,2022-12-22,YYC-DT,8,0.25,68.4,bookstore_customers
11587,2020-02-14,YYC-NW,10,0.18,218.64,bookstore_customers
11588,2023-07-21,YYC-DT,8,0.17,177.72,bookstore_customers
