,customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,first_purchase_date,last_purchase_date,region,loyalty_member,total_purchases,total_spent,avg_purchase_value,visits_2023,has_escalation,escalation_reason,customer_rating,visit_category,recency_days,lifetime_days
9017,9018,2022-09-27,YYC-DT,8,0.37,21.49,2022-09-27,2023-03-06,Calgary Downtown,False,14,431.38,30.81,9,True,Rude Staff,2.95,Sering,666,160
9018,9019,2022-06-04,YYC-DT,11,0.34,133.57,2022-06-04,2023-12-15,Calgary Downtown,False,29,1396.81,48.17,8,False,No Description,3.85,Sering,382,559
9019,9020,2023-03-20,YYC-NW,19,0.24,152.18,2023-03-20,2023-08-25,Calgary NW,True,27,872.15,32.3,18,False,No Description,4.62,Sering,494,158
9020,9021,2019-12-14,YYC-NW,7,0.31,96.31,2019-12-14,2021-12-30,Calgary NW,False,33,3023.45,91.62,4,False,No Description,4.18,Jarang,1097,747
9021,9022,2023-03-06,YYC-NW,13,0.26,129.49,2023-03-06,2024-01-10,Calgary NW,False,25,1335.64,53.43,9,False,No Description,3.88,Sering,356,310
9022,9023,2022-10-30,YYC-SE,11,0.45,123.05,2022-10-30,2024-10-05,Calgary SE,False,25,1603.66,64.15,8,False,No Description,3.81,Sering,87,706
9023,9024,2024-05-29,YYC-DT,4,0.39,114.11,2024-05-29,2024-11-04,Calgary Downtown,False,2,80.21,40.1,4,False,No Description,4.2,Jarang,57,159
9024,9025,2021-04-01,YYC-NW,14,0.15,63.11,2021-04-01,2024-09-27,Calgary NW,False,50,3765.2,75.3,9,False,No Description,3.27,Sering,95,1275
9025,9026,2022-08-06,YYC-DT,2,0.41,477.84,2022-08-06,2024-08-15,Calgary Downtown,False,4,108.85,27.21,2,False,No Description,3.73,Sangat Jarang,138,740
9026,9027,2021-08-11,YYC-DT,4,0.53,207.42,2021-08-11,2024-07-18,Calgary Downtown,True,10,720.61,72.06,2,True,Damaged Book,4.43,Sangat Jarang,166,1072
9027,9028,2019-09-16,YYC-SE,17,0.58,176.14,2019-09-16,2024-11-01,Calgary SE,True,96,2677.0,27.89,19,False,No Description,4.11,Sering,60,1873
9028,9029,2021-01-03,YYC-NW,16,0.23,71.97,2021-01-03,2024-03-02,Calgary NW,False,67,2562.24,38.24,19,False,No Description,3.82,Sering,304,1154
9029,9030,2022-11-27,YYC-SE,12,0.61,160.23,2022-11-27,2023-04-20,Calgary SE,False,23,1657.93,72.08,14,False,No Description,3.95,Sering,621,144
9030,9031,2024-10-22,YYC-NW,13,0.07,117.43,2024-10-22,2024-11-09,Calgary NW,False,3,209.57,69.86,11,False,No Description,4.53,Sering,52,18
9031,9032,2023-09-17,YYC-NW,5,0.4,223.4,2023-09-17,2024-11-14,Calgary NW,True,4,173.69,43.42,5,True,Late Delivery,4.48,Jarang,47,424
9032,9033,2024-03-30,YYC-NW,17,0.23,74.59,2024-03-30,2024-11-30,Calgary NW,True,9,679.82,75.54,9,False,No Description,4.67,Sering,31,245
9033,9034,2022-10-10,YYC-SE,14,0.49,78.64,2022-10-10,2023-05-22,Calgary SE,False,23,2015.86,87.65,10,True,Damaged Book,3.16,Sering,589,224
9034,9035,2021-11-25,ONLINE,18,0.41,81.47,2021-11-25,2024-07-23,Online,False,45,2154.6,47.88,10,True,Website Issue,3.19,Sering,161,971
9035,9036,2019-10-06,YYC-DT,17,0.31,276.3,2019-10-06,2023-01-16,Calgary Downtown,False,68,6300.52,92.65,11,False,No Description,4.22,Sering,715,1198
9036,9037,2020-08-05,ONLINE,19,0.26,272.51,2020-08-05,2023-08-21,Online,False,91,7743.19,85.09,16,True,Website Issue,3.57,Sering,498,1111
9037,9038,2019-07-18,YYC-NW,2,0.41,213.23,2019-07-18,2020-04-02,Calgary NW,False,8,369.04,46.13,2,True,Website Issue,3.2,Sangat Jarang,1734,259
9038,9039,2021-08-17,YYC-DT,19,0.22,175.75,2021-08-17,2021-12-18,Calgary Downtown,False,55,4833.66,87.88,20,False,No Description,3.82,Sering,1109,123
9039,9040,2022-09-24,YYC-NW,19,0.17,40.42,2022-09-24,2024-02-20,Calgary NW,False,31,1277.67,41.22,14,True,Billing Error,3.68,Sering,315,514
9040,9041,2021-06-25,YYC-DT,17,0.13,169.93,2021-06-25,2023-12-29,Calgary Downtown,False,44,1824.69,41.47,12,True,Website Issue,4.03,Sering,368,917
9041,9042,2021-07-27,YYC-DT,19,0.49,245.6,2021-07-27,2024-04-17,Calgary Downtown,True,70,4781.16,68.3,12,False,No Description,4.27,Sering,258,995
9042,9043,2019-06-23,YYC-DT,9,0.15,188.16,2019-06-23,2020-10-25,Calgary Downtown,True,40,2938.24,73.46,7,False,No Description,4.41,Sering,1528,490
9043,9044,2022-05-06,YYC-DT,17,0.44,76.13,2022-05-06,2024-02-01,Calgary Downtown,False,42,2718.52,64.73,18,False,No Description,3.69,Sering,334,636
9044,9045,2024-04-19,YYC-DT,17,0.52,287.84,2024-04-19,2024-09-27,Calgary Downtown,False,10,524.56,52.46,13,True,Damaged Book,3.69,Sering,95,161
9045,9046,2022-02-10,YYC-DT,7,0.3,92.14,2022-02-10,2024-12-01,Calgary Downtown,False,21,1690.14,80.48,7,False,No Description,4.14,Sering,30,1025
9046,9047,2019-12-02,YYC-DT,4,0.19,129.29,2019-12-02,2024-02-29,Calgary Downtown,False,19,1168.62,61.51,2,False,No Description,4.11,Sangat Jarang,306,1550
9047,9048,2021-04-07,YYC-NW,12,0.26,139.48,2021-04-07,2024-02-29,Calgary NW,False,42,3276.96,78.02,6,False,No Description,4.04,Jarang,306,1058
9048,9049,2021-08-20,YYC-DT,14,0.17,314.39,2021-08-20,2022-09-13,Calgary Downtown,False,34,2392.53,70.37,8,False,No Description,4.22,Sering,840,389
9049,9050,2020-06-29,ONLINE,4,0.16,344.45,2020-06-29,2023-09-25,Online,False,15,965.84,64.39,4,False,No Description,4.07,Jarang,463,1183
9050,9051,2020-01-04,YYC-SE,13,0.12,132.18,2020-01-04,2022-09-06,Calgary SE,False,64,5811.03,90.8,7,False,No Description,3.49,Sering,847,976
9051,9052,2019-03-31,YYC-DT,12,0.2,145.72,2019-03-31,2021-04-08,Calgary Downtown,False,67,3863.81,57.67,13,False,No Description,3.63,Sering,1363,739
9052,9053,2022-01-01,YYC-DT,6,0.58,138.04,2022-01-01,2022-10-03,Calgary Downtown,False,12,420.26,35.02,5,False,No Description,4.14,Jarang,820,275
9053,9054,2020-11-02,YYC-DT,18,0.21,522.34,2020-11-02,2024-06-10,Calgary Downtown,False,81,3046.32,37.61,12,True,Rude Staff,3.46,Sering,204,1316
9054,9055,2019-06-28,YYC-DT,3,0.11,320.09,2019-06-28,2023-07-22,Calgary Downtown,False,15,1260.78,84.05,2,False,No Description,3.64,Sangat Jarang,528,1485
9055,9056,2024-07-18,YYC-DT,6,0.43,146.15,2024-07-18,2024-12-26,Calgary Downtown,False,2,70.75,35.38,4,False,No Description,3.8,Jarang,5,161
9056,9057,2023-02-27,YYC-NW,16,0.49,102.27,2023-02-27,2024-06-26,Calgary NW,False,28,1755.43,62.69,9,True,Late Delivery,3.17,Sering,188,485
9057,9058,2022-01-24,YYC-NW,4,0.52,131.23,2022-01-24,2022-06-21,Calgary NW,True,10,526.52,52.65,4,False,No Description,4.53,Jarang,924,148
9058,9059,2020-02-19,ONLINE,9,0.31,210.67,2020-02-19,2024-08-07,Online,True,44,1183.98,26.91,7,False,No Description,4.33,Sering,146,1631
9059,9060,2023-11-11,YYC-DT,3,0.23,204.87,2023-11-11,2024-10-12,Calgary Downtown,False,2,93.62,46.81,4,True,Damaged Book,3.49,Jarang,80,336
9060,9061,2022-11-19,YYC-DT,13,0.32,139.61,2022-11-19,2023-10-07,Calgary Downtown,False,20,650.8,32.54,14,False,No Description,3.65,Sering,451,322
9061,9062,2023-01-10,YYC-DT,3,0.2,176.0,2023-01-10,2024-04-04,Calgary Downtown,True,5,233.83,46.77,2,False,No Description,4.39,Sangat Jarang,271,450
9062,9063,2021-10-07,YYC-DT,6,0.25,74.19,2021-10-07,2023-07-26,Calgary Downtown,False,21,983.31,46.82,6,False,No Description,3.84,Jarang,524,657
9063,9064,2021-05-02,YYC-DT,10,0.4,122.01,2021-05-02,2022-01-25,Calgary Downtown,False,27,1760.03,65.19,8,True,Late Delivery,3.93,Sering,1071,268
9064,9065,2019-10-08,YYC-DT,4,0.6,227.23,2019-10-08,2024-01-27,Calgary Downtown,False,14,560.62,40.04,2,False,No Description,4.1,Sangat Jarang,339,1572
9065,9066,2019-02-22,YYC-NW,9,0.44,81.12,2019-02-22,2019-08-10,Calgary NW,True,56,4334.56,77.4,6,False,No Description,4.42,Jarang,1970,169
9066,9067,2023-09-09,YYC-NW,9,0.17,281.97,2023-09-09,2024-10-13,Calgary NW,False,12,463.0,38.58,9,False,No Description,4.27,Sering,79,400
9067,9068,2022-07-12,YYC-DT,7,0.29,24.85,2022-07-12,2024-08-23,Calgary Downtown,False,16,689.99,43.12,5,False,No Description,4.28,Jarang,130,773
9068,9069,2019-06-28,YYC-NW,14,0.14,91.24,2019-06-28,2023-07-13,Calgary NW,False,81,7660.8,94.58,9,False,No Description,4.0,Sering,537,1476
9069,9070,2023-12-21,YYC-DT,12,0.31,118.84,2023-12-21,2024-06-19,Calgary Downtown,False,13,514.41,39.57,6,False,No Description,3.93,Jarang,195,181
9070,9071,2022-12-28,YYC-NW,4,0.28,81.71,2022-12-28,2024-07-17,Calgary NW,False,8,558.63,69.83,4,True,Billing Error,3.34,Jarang,167,567
9071,9072,2022-05-17,YYC-NW,4,0.1,92.29,2022-05-17,2024-03-05,Calgary NW,False,9,474.74,52.75,3,False,No Description,4.16,Jarang,301,658
9072,9073,2019-04-11,YYC-SE,8,0.44,200.33,2019-04-11,2020-06-06,Calgary SE,True,35,1756.62,50.19,9,False,No Description,4.96,Sering,1669,422
9073,9074,2024-12-10,YYC-DT,10,0.17,196.78,2024-12-10,2024-07-23,Calgary Downtown,False,2,105.78,52.89,7,False,No Description,4.06,Sering,161,-140
9074,9075,2024-02-04,YYC-DT,5,0.5,240.02,2024-02-04,2024-08-22,Calgary Downtown,False,3,97.53,32.51,4,False,No Description,4.15,Jarang,131,200
9075,9076,2020-07-30,YYC-NW,12,0.25,182.47,2020-07-30,2023-08-03,Calgary NW,True,44,2301.91,52.32,14,False,No Description,4.05,Sering,516,1099
9076,9077,2024-04-25,YYC-DT,7,0.21,34.76,2024-04-25,2024-08-01,Calgary Downtown,False,4,339.06,84.76,4,False,No Description,4.07,Jarang,152,98
9077,9078,2024-05-07,YYC-SE,16,0.11,108.63,2024-05-07,2024-08-25,Calgary SE,False,9,243.11,27.01,11,True,Rude Staff,3.58,Sering,128,110
9078,9079,2022-07-16,YYC-DT,15,0.35,162.58,2022-07-16,2022-11-10,Calgary Downtown,False,27,695.74,25.77,11,False,No Description,4.54,Sering,782,117
9079,9080,2023-12-20,YYC-NW,3,0.42,168.52,2023-12-20,2024-12-10,Calgary NW,True,2,147.25,73.62,2,True,Damaged Book,3.74,Sangat Jarang,21,356
9080,9081,2021-12-10,YYC-NW,14,0.07,117.58,2021-12-10,2023-11-06,Calgary NW,False,40,3717.11,92.93,14,False,No Description,4.05,Sering,421,696
9081,9082,2019-03-03,YYC-DT,19,0.38,373.18,2019-03-03,2020-01-15,Calgary Downtown,False,95,7416.23,78.07,21,False,No Description,3.9,Sangat Sering,1812,318
9082,9083,2024-10-09,YYC-SE,12,0.25,31.57,2024-10-09,2024-01-26,Calgary SE,True,3,136.82,45.61,13,True,Damaged Book,3.96,Sering,340,-257
9083,9084,2020-08-24,YYC-NW,18,0.36,111.54,2020-08-24,2023-11-29,Calgary NW,False,72,5760.8,80.01,16,False,No Description,3.71,Sering,398,1192
9084,9085,2020-08-06,YYC-NW,3,0.2,88.87,2020-08-06,2024-06-13,Calgary NW,True,14,1162.05,83.0,3,False,No Description,4.15,Jarang,201,1407
9085,9086,2021-09-17,YYC-SE,6,0.36,172.41,2021-09-17,2024-07-26,Calgary SE,True,18,1174.19,65.23,7,False,No Description,4.44,Sering,158,1043
9086,9087,2021-04-11,ONLINE,16,0.64,244.94,2021-04-11,2022-12-07,Online,False,45,2379.22,52.87,11,False,No Description,3.47,Sering,755,605
9087,9088,2021-11-26,YYC-DT,13,0.47,244.83,2021-11-26,2023-01-04,Calgary Downtown,False,40,1875.56,46.89,7,False,No Description,4.27,Sering,727,404
9088,9089,2019-01-16,YYC-DT,11,0.14,116.54,2019-01-16,2019-09-11,Calgary Downtown,False,63,2050.91,32.55,7,False,No Description,3.87,Sering,1938,238
9089,9090,2023-02-07,YYC-DT,12,0.34,77.76,2023-02-07,2024-06-12,Calgary Downtown,False,19,711.46,37.45,14,False,No Description,4.03,Sering,202,491
9090,9091,2019-07-13,YYC-NW,14,0.11,218.62,2019-07-13,2024-10-12,Calgary NW,False,59,1989.15,33.71,17,False,No Description,4.04,Sering,80,1918
9091,9092,2019-05-28,YYC-SE,10,0.11,210.42,2019-05-28,2021-01-08,Calgary SE,False,53,1553.08,29.3,7,True,Late Delivery,3.49,Sering,1453,591
9092,9093,2019-04-16,YYC-DT,9,0.08,232.6,2019-04-16,2023-07-08,Calgary Downtown,True,47,2318.26,49.32,8,False,No Description,4.67,Sering,542,1544
9093,9094,2020-04-22,YYC-DT,12,0.41,91.44,2020-04-22,2021-01-31,Calgary Downtown,False,61,1896.0,31.08,12,True,Damaged Book,3.5,Sering,1430,284
9094,9095,2019-02-17,YYC-SE,14,0.18,68.27,2019-02-17,2024-11-04,Calgary SE,True,84,5531.31,65.85,8,True,Website Issue,3.78,Sering,57,2087
9095,9096,2019-03-21,YYC-DT,8,0.05,239.76,2019-03-21,2024-01-22,Calgary Downtown,False,42,2779.53,66.18,7,False,No Description,3.99,Sering,344,1768
9096,9097,2022-03-26,YYC-DT,6,0.38,51.46,2022-03-26,2023-09-24,Calgary Downtown,False,16,1162.63,72.66,4,True,Website Issue,3.75,Jarang,464,547
9097,9098,2022-06-26,YYC-SE,12,0.55,122.27,2022-06-26,2023-02-25,Calgary SE,False,30,1165.21,38.84,14,True,Damaged Book,3.49,Sering,675,244
9098,9099,2023-02-02,YYC-DT,3,0.12,141.25,2023-02-02,2024-06-20,Calgary Downtown,False,4,275.52,68.88,3,False,No Description,3.75,Jarang,194,504
9099,9100,2019-05-13,YYC-NW,17,0.32,287.0,2019-05-13,2021-10-20,Calgary NW,False,103,8640.9,83.89,15,False,No Description,3.97,Sering,1168,891
9100,9101,2022-04-29,YYC-DT,5,0.04,114.26,2022-04-29,2022-09-12,Calgary Downtown,False,14,1154.68,82.48,5,False,No Description,3.94,Jarang,841,136
9101,9102,2022-12-13,YYC-DT,18,0.34,63.73,2022-12-13,2024-11-16,Calgary Downtown,False,31,2589.74,83.54,15,False,No Description,3.85,Sering,45,704
9102,9103,2022-11-09,YYC-DT,15,0.09,171.09,2022-11-09,2024-09-25,Calgary Downtown,False,31,828.11,26.71,12,False,No Description,3.84,Sering,97,686
9103,9104,2024-08-13,ONLINE,3,0.52,99.29,2024-08-13,2024-12-12,Online,False,1,53.19,53.19,3,False,No Description,4.11,Jarang,19,121
9104,9105,2019-02-04,YYC-DT,18,0.2,201.68,2019-02-04,2020-06-19,Calgary Downtown,False,106,3258.66,30.74,20,False,No Description,4.16,Sering,1656,501
9105,9106,2021-05-03,YYC-DT,4,0.12,22.47,2021-05-03,2024-10-21,Calgary Downtown,False,12,602.42,50.2,2,False,No Description,4.28,Sangat Jarang,71,1267
9106,9107,2019-12-22,YYC-NW,7,0.08,29.74,2019-12-22,2023-08-31,Calgary NW,False,36,3076.08,85.45,5,False,No Description,3.61,Jarang,488,1348
9107,9108,2023-11-24,YYC-DT,5,0.22,76.73,2023-11-24,2024-04-06,Calgary Downtown,False,5,309.39,61.88,5,False,No Description,3.93,Jarang,269,134
9108,9109,2020-11-21,YYC-DT,7,0.36,72.84,2020-11-21,2021-09-27,Calgary Downtown,True,26,1939.96,74.61,7,False,No Description,3.97,Sering,1191,310
9109,9110,2024-01-22,YYC-DT,6,0.41,21.27,2024-01-22,2024-08-01,Calgary Downtown,False,5,339.41,67.88,3,False,No Description,3.91,Jarang,152,192
9110,9111,2019-02-23,YYC-DT,9,0.17,269.01,2019-02-23,2023-02-08,Calgary Downtown,False,54,4552.56,84.31,7,False,No Description,3.71,Sering,692,1446
9111,9112,2023-01-17,YYC-NW,2,0.14,154.71,2023-01-17,2024-03-23,Calgary NW,True,2,147.47,73.74,2,False,No Description,4.12,Sangat Jarang,283,431
9112,9113,2022-06-15,YYC-DT,17,0.35,324.76,2022-06-15,2024-02-15,Calgary Downtown,False,34,1165.06,34.27,13,True,Rude Staff,3.89,Sering,320,610
9113,9114,2021-02-12,ONLINE,7,0.13,124.81,2021-02-12,2024-08-18,Online,False,20,1716.11,85.81,8,True,Late Delivery,2.87,Sering,135,1283
9114,9115,2019-10-25,YYC-DT,12,0.17,92.71,2019-10-25,2020-11-29,Calgary Downtown,False,57,4252.3,74.6,13,False,No Description,4.23,Sering,1493,401
9115,9116,2019-08-05,YYC-DT,16,0.22,51.59,2019-08-05,2023-05-25,Calgary Downtown,False,87,2597.12,29.85,13,False,No Description,4.37,Sering,586,1389
9116,9117,2020-09-15,YYC-DT,16,0.2,331.1,2020-09-15,2022-05-24,Calgary Downtown,False,62,3991.1,64.37,17,False,No Description,4.44,Sering,952,616
9117,9118,2020-04-23,ONLINE,19,0.47,105.08,2020-04-23,2023-06-16,Online,True,75,7103.98,94.72,12,False,No Description,4.79,Sering,564,1149
9118,9119,2022-03-24,YYC-NW,12,0.21,279.85,2022-03-24,2024-03-19,Calgary NW,False,28,1919.62,68.56,7,False,No Description,3.71,Sering,287,726
9119,9120,2021-07-20,ONLINE,12,0.3,370.43,2021-07-20,2022-01-01,Online,False,39,1553.23,39.83,11,False,No Description,4.58,Sering,1095,165
9120,9121,2022-09-29,YYC-NW,5,0.59,57.05,2022-09-29,2024-02-23,Calgary NW,False,8,463.55,57.94,4,False,No Description,3.98,Jarang,312,512
9121,9122,2019-12-14,YYC-NW,14,0.3,101.61,2019-12-14,2020-12-10,Calgary NW,False,65,3394.56,52.22,10,False,No Description,3.6,Sering,1482,362
9122,9123,2020-04-02,YYC-SE,4,0.15,349.23,2020-04-02,2024-11-28,Calgary SE,True,19,486.64,25.61,2,False,No Description,4.43,Sangat Jarang,33,1701
9123,9124,2022-10-22,YYC-DT,19,0.45,27.95,2022-10-22,2023-07-08,Calgary Downtown,False,35,1080.81,30.88,20,True,Damaged Book,3.68,Sering,542,259
9124,9125,2022-03-17,YYC-DT,6,0.39,400.73,2022-03-17,2024-07-06,Calgary Downtown,False,17,1385.27,81.49,4,True,Late Delivery,3.12,Jarang,178,842
9125,9126,2020-06-05,YYC-SE,14,0.04,246.91,2020-06-05,2024-01-05,Calgary SE,False,70,5652.86,80.76,8,False,No Description,3.94,Sering,361,1309
9126,9127,2019-04-17,YYC-DT,5,0.33,165.33,2019-04-17,2020-03-02,Calgary Downtown,False,29,858.24,29.59,4,False,No Description,3.97,Jarang,1765,320
9127,9128,2022-01-24,YYC-DT,5,0.02,49.01,2022-01-24,2022-06-04,Calgary Downtown,True,14,793.04,56.65,4,True,Rude Staff,3.96,Jarang,941,131
9128,9129,2021-02-19,YYC-DT,10,0.59,142.61,2021-02-19,2022-05-30,Calgary Downtown,False,41,2532.15,61.76,9,False,No Description,4.25,Sering,946,465
9129,9130,2023-11-25,YYC-DT,18,0.45,68.32,2023-11-25,2024-12-23,Calgary Downtown,False,18,1615.02,89.72,11,False,No Description,3.8,Sering,8,394
9130,9131,2022-09-19,YYC-NW,14,0.1,228.01,2022-09-19,2024-04-06,Calgary NW,False,30,2118.05,70.6,8,False,No Description,4.37,Sering,269,565
9131,9132,2021-08-14,ONLINE,16,0.36,378.83,2021-08-14,2022-09-18,Online,False,54,4826.26,89.38,14,False,No Description,3.94,Sering,835,400
9132,9133,2020-02-22,YYC-DT,3,0.12,332.78,2020-02-22,2024-07-13,Calgary Downtown,False,12,768.87,64.07,2,False,No Description,4.02,Sangat Jarang,171,1603
9133,9134,2023-07-20,YYC-DT,18,0.06,115.81,2023-07-20,2024-08-18,Calgary Downtown,False,26,2381.95,91.61,21,False,No Description,3.46,Sangat Sering,135,395
9134,9135,2022-09-26,YYC-DT,6,0.27,31.43,2022-09-26,2023-02-24,Calgary Downtown,False,14,724.43,51.74,4,True,Billing Error,3.53,Jarang,676,151
9135,9136,2024-05-11,YYC-SE,12,0.2,54.93,2024-05-11,2024-12-05,Calgary SE,False,7,357.37,51.05,7,False,No Description,4.02,Sering,26,208
9136,9137,2019-05-03,YYC-DT,7,0.31,115.54,2019-05-03,2023-10-05,Calgary Downtown,False,35,2948.85,84.25,7,True,Damaged Book,4.21,Sering,453,1616
9137,9138,2024-02-10,ONLINE,4,0.01,81.13,2024-02-10,2024-09-30,Online,True,3,140.28,46.76,2,True,Late Delivery,3.99,Sangat Jarang,92,233
9138,9139,2019-08-20,YYC-DT,4,0.2,152.38,2019-08-20,2024-12-12,Calgary Downtown,True,20,888.27,44.41,5,False,No Description,4.26,Jarang,19,1941
9139,9140,2020-08-16,YYC-SE,14,0.16,132.91,2020-08-16,2021-08-27,Calgary SE,False,66,3483.39,52.78,12,False,No Description,4.54,Sering,1222,376
9140,9141,2023-09-14,YYC-NW,11,0.08,65.21,2023-09-14,2023-12-17,Calgary NW,False,12,392.89,32.74,8,False,No Description,3.9,Sering,380,94
9141,9142,2023-01-24,YYC-NW,2,0.03,65.01,2023-01-24,2024-07-24,Calgary NW,False,2,174.83,87.42,2,False,No Description,4.16,Sangat Jarang,160,547
9142,9143,2022-06-09,YYC-NW,10,0.09,36.42,2022-06-09,2023-04-15,Calgary NW,False,26,1563.62,60.14,9,False,No Description,4.41,Sering,626,310
9143,9144,2023-08-16,YYC-SE,9,0.24,210.51,2023-08-16,2024-09-08,Calgary SE,False,12,573.52,47.79,9,True,Late Delivery,3.23,Sering,114,389
9144,9145,2020-01-04,ONLINE,12,0.11,131.34,2020-01-04,2021-10-11,Online,True,46,3168.03,68.87,8,False,No Description,4.41,Sering,1177,646
9145,9146,2021-12-23,YYC-DT,19,0.37,300.3,2021-12-23,2024-03-02,Calgary Downtown,False,52,2500.53,48.09,17,False,No Description,4.29,Sering,304,800
9146,9147,2020-08-07,YYC-DT,7,0.55,37.41,2020-08-07,2022-12-13,Calgary Downtown,False,28,2174.7,77.67,4,False,No Description,4.08,Jarang,749,858
9147,9148,2020-10-29,YYC-NW,4,0.24,372.96,2020-10-29,2024-03-17,Calgary NW,True,12,1026.48,85.54,3,True,Late Delivery,4.08,Jarang,289,1235
9148,9149,2019-07-20,YYC-NW,13,0.26,334.11,2019-07-20,2022-03-29,Calgary NW,False,53,1362.11,25.7,14,False,No Description,4.26,Sering,1008,983
9149,9150,2024-07-01,YYC-DT,2,0.19,137.05,2024-07-01,2024-12-02,Calgary Downtown,False,0,0.0,0.0,2,False,No Description,3.7,Sangat Jarang,29,154
9150,9151,2022-11-13,YYC-DT,3,0.39,101.35,2022-11-13,2023-07-14,Calgary Downtown,False,6,412.99,68.83,3,True,Damaged Book,3.0,Jarang,536,243
9151,9152,2022-02-19,YYC-DT,7,0.18,66.5,2022-02-19,2024-07-11,Calgary Downtown,False,20,1438.43,71.92,4,True,Rude Staff,3.65,Jarang,173,873
9152,9153,2023-02-06,YYC-DT,3,0.36,110.65,2023-02-06,2024-03-15,Calgary Downtown,True,4,291.11,72.78,2,False,No Description,4.47,Sangat Jarang,291,403
9153,9154,2020-09-14,ONLINE,2,0.17,146.67,2020-09-14,2023-11-07,Online,True,8,357.75,44.72,2,False,No Description,4.75,Sangat Jarang,420,1149
9154,9155,2019-04-12,YYC-NW,11,0.14,173.67,2019-04-12,2023-02-08,Calgary NW,False,51,4510.64,88.44,9,False,No Description,4.14,Sering,692,1398
9155,9156,2019-08-15,YYC-SE,3,0.33,117.01,2019-08-15,2022-11-09,Calgary SE,False,13,939.27,72.25,3,False,No Description,4.23,Jarang,783,1182
9156,9157,2022-11-17,YYC-NW,19,0.52,93.04,2022-11-17,2024-12-06,Calgary NW,False,29,2305.6,79.5,14,False,No Description,4.3,Sering,25,750
9157,9158,2019-02-02,YYC-NW,5,0.11,40.17,2019-02-02,2021-04-11,Calgary NW,False,25,892.06,35.68,6,False,No Description,4.13,Jarang,1360,799
9158,9159,2019-01-09,YYC-DT,4,0.29,238.72,2019-01-09,2024-10-12,Calgary Downtown,False,23,2001.35,87.02,3,False,No Description,3.41,Jarang,80,2103
9159,9160,2019-02-28,YYC-DT,4,0.08,70.06,2019-02-28,2023-06-29,Calgary Downtown,False,19,1172.39,61.7,5,False,No Description,4.74,Jarang,551,1582
9160,9161,2023-04-08,YYC-NW,3,0.26,267.7,2023-04-08,2024-02-28,Calgary NW,False,5,374.46,74.89,4,True,Damaged Book,3.69,Jarang,307,326
9161,9162,2022-06-17,YYC-DT,13,0.61,71.03,2022-06-17,2023-10-09,Calgary Downtown,False,34,2440.99,71.79,12,False,No Description,4.02,Sering,449,479
9162,9163,2022-02-03,YYC-DT,7,0.27,83.26,2022-02-03,2024-06-20,Calgary Downtown,False,19,816.0,42.95,7,False,No Description,3.79,Sering,194,868
9163,9164,2020-11-01,YYC-DT,10,0.35,122.0,2020-11-01,2021-08-22,Calgary Downtown,False,34,3200.37,94.13,8,False,No Description,4.33,Sering,1227,294
9164,9165,2022-11-12,YYC-NW,18,0.21,13.47,2022-11-12,2024-08-19,Calgary NW,False,30,2329.93,77.66,11,False,No Description,4.52,Sering,134,646
9165,9166,2020-04-28,YYC-DT,13,0.21,126.45,2020-04-28,2024-07-13,Calgary Downtown,False,66,2308.94,34.98,11,False,No Description,4.22,Sering,171,1537
9166,9167,2021-02-02,YYC-NW,7,0.13,33.07,2021-02-02,2023-09-10,Calgary NW,False,26,1099.27,42.28,7,False,No Description,3.67,Sering,478,950
9167,9168,2019-03-02,YYC-SE,16,0.51,102.64,2019-03-02,2023-12-18,Calgary SE,False,78,5736.39,73.54,17,False,No Description,3.62,Sering,379,1752
9168,9169,2021-07-07,YYC-SE,18,0.22,79.55,2021-07-07,2023-11-20,Calgary SE,False,48,1931.3,40.24,17,True,Rude Staff,3.56,Sering,407,866
9169,9170,2024-10-28,YYC-DT,9,0.42,148.13,2024-10-28,2024-02-07,Calgary Downtown,False,2,102.73,51.36,11,True,Rude Staff,3.43,Sering,328,-264
9170,9171,2023-03-18,YYC-SE,2,0.3,63.5,2023-03-18,2024-04-19,Calgary SE,True,3,151.04,50.35,2,False,No Description,4.14,Sangat Jarang,256,398
