date,store_id,channel,transactions,revenue,gst_collected,net_revenue,year,month
2023-11-30,YYC-SE,ONLINE,11,328,16.42,311,2023,11
2023-12-01,YYC-DT,IN_STORE,81,3265,163.26,3101,2023,12
2023-12-01,YYC-DT,ONLINE,27,655,32.79,623,2023,12
2023-12-01,YYC-NW,IN_STORE,60,2121,106.09,2015,2023,12
2023-12-01,YYC-NW,ONLINE,14,514,25.71,488,2023,12
2023-12-01,YYC-SE,IN_STORE,58,1926,96.31,1829,2023,12
2023-12-01,YYC-SE,ONLINE,16,398,19.94,378,2023,12
2023-12-02,YYC-DT,IN_STORE,89,3687,184.36,3502,2023,12
2023-12-02,YYC-DT,ONLINE,20,763,38.15,724,2023,12
2023-12-02,YYC-NW,IN_STORE,102,2539,126.97,2412,2023,12
2023-12-02,YYC-NW,ONLINE,22,570,28.52,541,2023,12
2023-12-02,YYC-SE,IN_STORE,58,2119,106.0,2013,2023,12
2023-12-02,YYC-SE,ONLINE,13,453,22.69,431,2023,12
2023-12-03,YYC-DT,IN_STORE,103,3383,169.16,3214,2023,12
2023-12-03,YYC-DT,ONLINE,20,651,32.55,618,2023,12
2023-12-03,YYC-NW,IN_STORE,95,2478,123.92,2354,2023,12
2023-12-03,YYC-NW,ONLINE,17,564,28.24,536,2023,12
2023-12-03,YYC-SE,IN_STORE,56,2054,102.71,1951,2023,12
2023-12-03,YYC-SE,ONLINE,16,439,22.0,417,2023,12
2023-12-04,YYC-DT,IN_STORE,95,3502,175.11,3327,2023,12
2023-12-04,YYC-DT,ONLINE,28,700,35.01,665,2023,12
2023-12-04,YYC-NW,IN_STORE,93,2522,126.12,2396,2023,12
2023-12-04,YYC-NW,ONLINE,15,603,30.15,572,2023,12
2023-12-04,YYC-SE,IN_STORE,53,2150,107.54,2043,2023,12
2023-12-04,YYC-SE,ONLINE,14,435,21.76,413,2023,12
2023-12-05,YYC-DT,IN_STORE,89,3385,169.3,3216,2023,12
2023-12-05,YYC-DT,ONLINE,23,772,38.6,733,2023,12
2023-12-05,YYC-NW,IN_STORE,76,2359,117.99,2241,2023,12
2023-12-05,YYC-NW,ONLINE,15,504,25.22,479,2023,12
2023-12-05,YYC-SE,IN_STORE,51,2056,102.83,1953,2023,12
2023-12-05,YYC-SE,ONLINE,15,443,22.19,421,2023,12
2023-12-06,YYC-DT,IN_STORE,117,3512,175.63,3337,2023,12
2023-12-06,YYC-DT,ONLINE,31,775,38.79,736,2023,12
2023-12-06,YYC-NW,IN_STORE,104,2530,126.54,2404,2023,12
2023-12-06,YYC-NW,ONLINE,17,547,27.37,520,2023,12
2023-12-06,YYC-SE,IN_STORE,81,2049,102.46,1946,2023,12
2023-12-06,YYC-SE,ONLINE,14,456,22.8,433,2023,12
2023-12-07,YYC-DT,IN_STORE,83,3276,163.84,3112,2023,12
2023-12-07,YYC-DT,ONLINE,27,679,33.97,645,2023,12
2023-12-07,YYC-NW,IN_STORE,85,2398,119.94,2278,2023,12
2023-12-07,YYC-NW,ONLINE,15,535,26.76,508,2023,12
2023-12-07,YYC-SE,IN_STORE,62,2012,100.62,1911,2023,12
2023-12-07,YYC-SE,ONLINE,12,396,19.84,376,2023,12
2023-12-08,YYC-DT,IN_STORE,82,3129,156.45,2972,2023,12
2023-12-08,YYC-DT,ONLINE,26,673,33.67,639,2023,12
2023-12-08,YYC-NW,IN_STORE,65,2194,109.73,2084,2023,12
2023-12-08,YYC-NW,ONLINE,13,516,25.82,490,2023,12
2023-12-08,YYC-SE,IN_STORE,59,1768,88.43,1680,2023,12
2023-12-08,YYC-SE,ONLINE,14,394,19.7,374,2023,12
2023-12-09,YYC-DT,IN_STORE,88,3121,156.07,2965,2023,12
2023-12-09,YYC-DT,ONLINE,20,739,36.99,702,2023,12
2023-12-09,YYC-NW,IN_STORE,87,2286,114.33,2172,2023,12
2023-12-09,YYC-NW,ONLINE,15,488,24.44,464,2023,12
2023-12-09,YYC-SE,IN_STORE,59,2048,102.41,1945,2023,12
2023-12-09,YYC-SE,ONLINE,15,417,20.86,396,2023,12
2023-12-10,YYC-DT,IN_STORE,97,3308,165.45,3143,2023,12
2023-12-10,YYC-DT,ONLINE,19,685,34.3,651,2023,12
2023-12-10,YYC-NW,IN_STORE,60,2187,109.39,2078,2023,12
2023-12-10,YYC-NW,ONLINE,12,437,21.87,415,2023,12
2023-12-10,YYC-SE,IN_STORE,70,2010,100.53,1909,2023,12
2023-12-10,YYC-SE,ONLINE,11,381,19.08,362,2023,12
2023-12-11,YYC-DT,IN_STORE,107,3094,154.7,2939,2023,12
2023-12-11,YYC-DT,ONLINE,26,608,30.41,577,2023,12
2023-12-11,YYC-NW,IN_STORE,57,2131,106.56,2024,2023,12
2023-12-11,YYC-NW,ONLINE,17,385,19.26,365,2023,12
2023-12-11,YYC-SE,IN_STORE,48,1754,87.73,1666,2023,12
2023-12-11,YYC-SE,ONLINE,12,362,18.13,344,2023,12
2023-12-12,YYC-DT,IN_STORE,137,3324,166.22,3158,2023,12
2023-12-12,YYC-DT,ONLINE,28,703,35.16,668,2023,12
2023-12-12,YYC-NW,IN_STORE,56,2355,117.76,2237,2023,12
2023-12-12,YYC-NW,ONLINE,13,551,27.56,523,2023,12
2023-12-12,YYC-SE,IN_STORE,80,1987,99.35,1887,2023,12
2023-12-12,YYC-SE,ONLINE,11,484,24.25,460,2023,12
2023-12-13,YYC-DT,IN_STORE,89,3318,165.94,3152,2023,12
2023-12-13,YYC-DT,ONLINE,20,790,39.55,751,2023,12
2023-12-13,YYC-NW,IN_STORE,60,2362,118.12,2244,2023,12
2023-12-13,YYC-NW,ONLINE,14,592,29.64,563,2023,12
2023-12-13,YYC-SE,IN_STORE,75,2058,102.92,1955,2023,12
2023-12-13,YYC-SE,ONLINE,15,416,20.84,396,2023,12
2023-12-14,YYC-DT,IN_STORE,73,3087,154.4,2933,2023,12
2023-12-14,YYC-DT,ONLINE,21,662,33.14,629,2023,12
2023-12-14,YYC-NW,IN_STORE,54,2196,109.84,2086,2023,12
2023-12-14,YYC-NW,ONLINE,11,441,22.09,419,2023,12
2023-12-14,YYC-SE,IN_STORE,60,1812,90.63,1721,2023,12
2023-12-14,YYC-SE,ONLINE,13,399,19.98,379,2023,12
2023-12-15,YYC-DT,IN_STORE,111,3352,167.63,3184,2023,12
2023-12-15,YYC-DT,ONLINE,22,752,37.63,714,2023,12
2023-12-15,YYC-NW,IN_STORE,84,2411,120.56,2290,2023,12
2023-12-15,YYC-NW,ONLINE,15,507,25.36,481,2023,12
2023-12-15,YYC-SE,IN_STORE,58,2011,100.55,1910,2023,12
2023-12-15,YYC-SE,ONLINE,14,415,20.75,394,2023,12
2023-12-16,YYC-DT,IN_STORE,113,3490,174.52,3315,2023,12
2023-12-16,YYC-DT,ONLINE,31,759,37.97,721,2023,12
2023-12-16,YYC-NW,IN_STORE,71,2584,129.21,2454,2023,12
2023-12-16,YYC-NW,ONLINE,15,501,25.08,476,2023,12
2023-12-16,YYC-SE,IN_STORE,52,2129,106.5,2023,2023,12
2023-12-16,YYC-SE,ONLINE,12,423,21.18,402,2023,12
2023-12-17,YYC-DT,IN_STORE,112,3641,182.08,3459,2023,12
2023-12-17,YYC-DT,ONLINE,24,789,39.5,750,2023,12
2023-12-17,YYC-NW,IN_STORE,72,2512,125.64,2387,2023,12
2023-12-17,YYC-NW,ONLINE,16,579,28.96,550,2023,12
2023-12-17,YYC-SE,IN_STORE,84,2229,111.48,2118,2023,12
2023-12-17,YYC-SE,ONLINE,12,432,21.6,410,2023,12
2023-12-18,YYC-DT,IN_STORE,89,3473,173.67,3299,2023,12
2023-12-18,YYC-DT,ONLINE,21,790,39.52,750,2023,12
2023-12-18,YYC-NW,IN_STORE,95,2421,121.07,2300,2023,12
2023-12-18,YYC-NW,ONLINE,19,492,24.61,467,2023,12
2023-12-18,YYC-SE,IN_STORE,56,2258,112.92,2145,2023,12
2023-12-18,YYC-SE,ONLINE,16,442,22.13,420,2023,12
2023-12-19,YYC-DT,IN_STORE,93,3439,171.98,3267,2023,12
2023-12-19,YYC-DT,ONLINE,24,688,34.4,653,2023,12
2023-12-19,YYC-NW,IN_STORE,97,2428,121.42,2306,2023,12
2023-12-19,YYC-NW,ONLINE,19,512,25.62,486,2023,12
2023-12-19,YYC-SE,IN_STORE,70,2171,108.58,2063,2023,12
2023-12-19,YYC-SE,ONLINE,15,433,21.66,411,2023,12
2023-12-20,YYC-DT,IN_STORE,78,2996,149.83,2846,2023,12
2023-12-20,YYC-DT,ONLINE,20,707,35.38,672,2023,12
2023-12-20,YYC-NW,IN_STORE,60,2293,114.69,2179,2023,12
2023-12-20,YYC-NW,ONLINE,15,473,23.68,450,2023,12
2023-12-20,YYC-SE,IN_STORE,48,1726,86.35,1640,2023,12
2023-12-20,YYC-SE,ONLINE,13,364,18.24,346,2023,12
2023-12-21,YYC-DT,IN_STORE,127,3105,155.3,2950,2023,12
2023-12-21,YYC-DT,ONLINE,26,689,34.49,655,2023,12
2023-12-21,YYC-NW,IN_STORE,89,2278,113.92,2164,2023,12
2023-12-21,YYC-NW,ONLINE,12,430,21.52,408,2023,12
2023-12-21,YYC-SE,IN_STORE,55,1823,91.19,1732,2023,12
2023-12-21,YYC-SE,ONLINE,14,401,20.1,381,2023,12
2023-12-22,YYC-DT,IN_STORE,79,2788,139.4,2648,2023,12
2023-12-22,YYC-DT,ONLINE,21,664,33.21,631,2023,12
2023-12-22,YYC-NW,IN_STORE,86,2154,107.7,2046,2023,12
2023-12-22,YYC-NW,ONLINE,12,480,24.01,456,2023,12
2023-12-22,YYC-SE,IN_STORE,50,1766,88.32,1678,2023,12
2023-12-22,YYC-SE,ONLINE,9,382,19.12,363,2023,12
2023-12-23,YYC-DT,IN_STORE,90,3509,175.49,3334,2023,12
2023-12-23,YYC-DT,ONLINE,22,817,40.85,776,2023,12
2023-12-23,YYC-NW,IN_STORE,61,2400,120.02,2280,2023,12
2023-12-23,YYC-NW,ONLINE,14,596,29.8,566,2023,12
2023-12-23,YYC-SE,IN_STORE,74,2039,101.98,1937,2023,12
2023-12-23,YYC-SE,ONLINE,11,433,21.67,411,2023,12
2023-12-24,YYC-DT,IN_STORE,91,3495,174.76,3320,2023,12
2023-12-24,YYC-DT,ONLINE,22,803,40.17,763,2023,12
2023-12-24,YYC-NW,IN_STORE,94,2566,128.34,2438,2023,12
2023-12-24,YYC-NW,ONLINE,16,539,26.97,512,2023,12
2023-12-24,YYC-SE,IN_STORE,71,2135,106.79,2028,2023,12
2023-12-24,YYC-SE,ONLINE,16,484,24.23,460,2023,12
2023-12-25,YYC-DT,IN_STORE,76,3089,154.45,2934,2023,12
2023-12-25,YYC-DT,ONLINE,18,615,30.78,584,2023,12
2023-12-25,YYC-NW,IN_STORE,61,2241,112.06,2129,2023,12
2023-12-25,YYC-NW,ONLINE,13,468,23.44,445,2023,12
2023-12-25,YYC-SE,IN_STORE,74,1832,91.62,1740,2023,12
2023-12-25,YYC-SE,ONLINE,12,378,18.91,359,2023,12
2023-12-26,YYC-DT,IN_STORE,124,3183,159.19,3024,2023,12
2023-12-26,YYC-DT,ONLINE,24,724,36.24,688,2023,12
2023-12-26,YYC-NW,IN_STORE,74,2435,121.77,2313,2023,12
2023-12-26,YYC-NW,ONLINE,15,545,27.27,518,2023,12
2023-12-26,YYC-SE,IN_STORE,60,1984,99.2,1884,2023,12
2023-12-26,YYC-SE,ONLINE,12,479,23.98,455,2023,12
2023-12-27,YYC-DT,IN_STORE,111,3275,163.75,3111,2023,12
2023-12-27,YYC-DT,ONLINE,19,736,36.81,699,2023,12
2023-12-27,YYC-NW,IN_STORE,75,2431,121.6,2310,2023,12
2023-12-27,YYC-NW,ONLINE,16,514,25.72,488,2023,12
2023-12-27,YYC-SE,IN_STORE,63,1961,98.07,1863,2023,12
2023-12-27,YYC-SE,ONLINE,14,422,21.11,401,2023,12
2023-12-28,YYC-DT,IN_STORE,91,3241,162.08,3079,2023,12
2023-12-28,YYC-DT,ONLINE,20,778,38.94,739,2023,12
2023-12-28,YYC-NW,IN_STORE,72,2325,116.29,2209,2023,12
2023-12-28,YYC-NW,ONLINE,12,523,26.2,497,2023,12
2023-12-28,YYC-SE,IN_STORE,49,1915,95.78,1819,2023,12
2023-12-28,YYC-SE,ONLINE,10,343,17.2,326,2023,12
2023-12-29,YYC-DT,IN_STORE,89,3299,164.98,3134,2023,12
2023-12-29,YYC-DT,ONLINE,28,663,33.15,629,2023,12
2023-12-29,YYC-NW,IN_STORE,54,2203,110.2,2093,2023,12
2023-12-29,YYC-NW,ONLINE,12,493,24.68,468,2023,12
2023-12-29,YYC-SE,IN_STORE,63,1919,95.97,1823,2023,12
2023-12-29,YYC-SE,ONLINE,12,413,20.68,392,2023,12
2023-12-30,YYC-DT,IN_STORE,93,3506,175.31,3330,2023,12
2023-12-30,YYC-DT,ONLINE,25,694,34.72,659,2023,12
2023-12-30,YYC-NW,IN_STORE,74,2530,126.54,2404,2023,12
2023-12-30,YYC-NW,ONLINE,22,539,26.99,512,2023,12
2023-12-30,YYC-SE,IN_STORE,71,2207,110.39,2097,2023,12
2023-12-30,YYC-SE,ONLINE,12,536,26.83,509,2023,12
2023-12-31,YYC-DT,IN_STORE,104,3664,183.22,3481,2023,12
2023-12-31,YYC-DT,ONLINE,21,745,37.29,708,2023,12
2023-12-31,YYC-NW,IN_STORE,107,2614,130.74,2484,2023,12
2023-12-31,YYC-NW,ONLINE,23,613,30.66,582,2023,12
2023-12-31,YYC-SE,IN_STORE,78,2206,110.33,2096,2023,12
2023-12-31,YYC-SE,ONLINE,18,427,21.38,406,2023,12
2024-01-01,YYC-DT,IN_STORE,47,1841,92.07,1749,2024,1
2024-01-01,YYC-DT,ONLINE,11,376,18.81,357,2024,1
2024-01-01,YYC-NW,IN_STORE,39,1228,61.42,1166,2024,1
2024-01-01,YYC-NW,ONLINE,9,222,11.1,210,2024,1
2024-01-01,YYC-SE,IN_STORE,29,1212,60.61,1151,2024,1
2024-01-01,YYC-SE,ONLINE,5,202,10.12,192,2024,1
2024-01-02,YYC-DT,IN_STORE,63,2160,108.04,2052,2024,1
2024-01-02,YYC-DT,ONLINE,10,385,19.29,366,2024,1
2024-01-02,YYC-NW,IN_STORE,59,1525,76.29,1449,2024,1
2024-01-02,YYC-NW,ONLINE,11,285,14.3,271,2024,1
2024-01-02,YYC-SE,IN_STORE,36,1203,60.15,1142,2024,1
2024-01-02,YYC-SE,ONLINE,8,255,12.78,242,2024,1
2024-01-03,YYC-DT,IN_STORE,72,1890,94.52,1795,2024,1
2024-01-03,YYC-DT,ONLINE,9,376,18.85,358,2024,1
2024-01-03,YYC-NW,IN_STORE,41,1386,69.32,1317,2024,1
2024-01-03,YYC-NW,ONLINE,8,268,13.4,254,2024,1
2024-01-03,YYC-SE,IN_STORE,32,1207,60.4,1147,2024,1
2024-01-03,YYC-SE,ONLINE,6,215,10.79,205,2024,1
2024-01-04,YYC-DT,IN_STORE,47,1890,94.51,1795,2024,1
2024-01-04,YYC-DT,ONLINE,12,386,19.34,367,2024,1
2024-01-04,YYC-NW,IN_STORE,38,1500,75.05,1425,2024,1
2024-01-04,YYC-NW,ONLINE,7,261,13.1,248,2024,1
2024-01-04,YYC-SE,IN_STORE,35,1224,61.23,1163,2024,1
2024-01-04,YYC-SE,ONLINE,6,163,8.2,155,2024,1
2024-01-05,YYC-DT,IN_STORE,78,2085,104.27,1981,2024,1
2024-01-05,YYC-DT,ONLINE,14,424,21.22,403,2024,1
2024-01-05,YYC-NW,IN_STORE,47,1482,74.14,1408,2024,1
2024-01-05,YYC-NW,ONLINE,8,275,13.77,261,2024,1
2024-01-05,YYC-SE,IN_STORE,49,1240,62.0,1178,2024,1
2024-01-05,YYC-SE,ONLINE,6,281,14.07,267,2024,1
2024-01-06,YYC-DT,IN_STORE,69,2015,100.8,1915,2024,1
2024-01-06,YYC-DT,ONLINE,15,398,19.9,378,2024,1
2024-01-06,YYC-NW,IN_STORE,48,1645,82.26,1562,2024,1
2024-01-06,YYC-NW,ONLINE,8,307,15.38,292,2024,1
2024-01-06,YYC-SE,IN_STORE,40,1373,68.68,1304,2024,1
2024-01-06,YYC-SE,ONLINE,7,259,12.98,246,2024,1
2024-01-07,YYC-DT,IN_STORE,82,2255,112.76,2142,2024,1
2024-01-07,YYC-DT,ONLINE,14,429,21.47,407,2024,1
2024-01-07,YYC-NW,IN_STORE,51,1595,79.8,1516,2024,1
2024-01-07,YYC-NW,ONLINE,11,287,14.4,273,2024,1
2024-01-07,YYC-SE,IN_STORE,35,1361,68.06,1293,2024,1
2024-01-07,YYC-SE,ONLINE,9,308,15.4,292,2024,1
2024-01-08,YYC-DT,IN_STORE,61,1991,99.57,1891,2024,1
2024-01-08,YYC-DT,ONLINE,13,357,17.86,339,2024,1
2024-01-08,YYC-NW,IN_STORE,36,1374,68.74,1306,2024,1
2024-01-08,YYC-NW,ONLINE,7,268,13.41,254,2024,1
2024-01-08,YYC-SE,IN_STORE,32,1139,56.95,1082,2024,1
2024-01-08,YYC-SE,ONLINE,9,222,11.11,211,2024,1
2024-01-09,YYC-DT,IN_STORE,70,1904,95.22,1809,2024,1
2024-01-09,YYC-DT,ONLINE,11,331,16.55,314,2024,1
2024-01-09,YYC-NW,IN_STORE,40,1407,70.4,1337,2024,1
2024-01-09,YYC-NW,ONLINE,7,283,14.17,269,2024,1
2024-01-09,YYC-SE,IN_STORE,33,1145,57.28,1088,2024,1
2024-01-09,YYC-SE,ONLINE,7,183,9.15,173,2024,1
2024-01-10,YYC-DT,IN_STORE,68,2015,100.77,1914,2024,1
2024-01-10,YYC-DT,ONLINE,12,288,14.42,273,2024,1
2024-01-10,YYC-NW,IN_STORE,51,1412,70.64,1342,2024,1
2024-01-10,YYC-NW,ONLINE,7,281,14.05,267,2024,1
2024-01-10,YYC-SE,IN_STORE,37,1212,60.64,1152,2024,1
2024-01-10,YYC-SE,ONLINE,8,249,12.48,237,2024,1
2024-01-11,YYC-DT,IN_STORE,68,1812,90.6,1721,2024,1
2024-01-11,YYC-DT,ONLINE,10,321,16.08,305,2024,1
2024-01-11,YYC-NW,IN_STORE,53,1371,68.56,1302,2024,1
2024-01-11,YYC-NW,ONLINE,8,225,11.26,214,2024,1
2024-01-11,YYC-SE,IN_STORE,35,1132,56.62,1075,2024,1
2024-01-11,YYC-SE,ONLINE,5,195,9.78,185,2024,1
2024-01-12,YYC-DT,IN_STORE,81,1991,99.59,1892,2024,1
2024-01-12,YYC-DT,ONLINE,13,328,16.44,312,2024,1
2024-01-12,YYC-NW,IN_STORE,39,1412,70.62,1341,2024,1
2024-01-12,YYC-NW,ONLINE,7,277,13.89,263,2024,1
2024-01-12,YYC-SE,IN_STORE,30,1182,59.14,1123,2024,1
2024-01-12,YYC-SE,ONLINE,7,200,10.04,190,2024,1
2024-01-13,YYC-DT,IN_STORE,82,2152,107.6,2044,2024,1
2024-01-13,YYC-DT,ONLINE,15,423,21.19,402,2024,1
2024-01-13,YYC-NW,IN_STORE,42,1593,79.7,1514,2024,1
2024-01-13,YYC-NW,ONLINE,8,249,12.45,236,2024,1
2024-01-13,YYC-SE,IN_STORE,36,1404,70.23,1334,2024,1
2024-01-13,YYC-SE,ONLINE,10,254,12.73,241,2024,1
2024-01-14,YYC-DT,IN_STORE,69,2126,106.31,2019,2024,1
2024-01-14,YYC-DT,ONLINE,11,391,19.55,371,2024,1
2024-01-14,YYC-NW,IN_STORE,51,1505,75.27,1430,2024,1
2024-01-14,YYC-NW,ONLINE,7,281,14.1,267,2024,1
2024-01-14,YYC-SE,IN_STORE,37,1294,64.74,1229,2024,1
2024-01-14,YYC-SE,ONLINE,5,217,10.86,206,2024,1
2024-01-15,YYC-DT,IN_STORE,54,1937,96.87,1840,2024,1
2024-01-15,YYC-DT,ONLINE,11,342,17.1,324,2024,1
2024-01-15,YYC-NW,IN_STORE,38,1254,62.74,1191,2024,1
2024-01-15,YYC-NW,ONLINE,6,253,12.7,241,2024,1
2024-01-15,YYC-SE,IN_STORE,45,1216,60.8,1155,2024,1
2024-01-15,YYC-SE,ONLINE,7,180,9.03,171,2024,1
2024-01-16,YYC-DT,IN_STORE,61,1784,89.2,1694,2024,1
2024-01-16,YYC-DT,ONLINE,8,372,18.63,353,2024,1
2024-01-16,YYC-NW,IN_STORE,41,1312,65.62,1246,2024,1
2024-01-16,YYC-NW,ONLINE,7,232,11.6,220,2024,1
2024-01-16,YYC-SE,IN_STORE,36,1121,56.1,1065,2024,1
2024-01-16,YYC-SE,ONLINE,5,193,9.66,183,2024,1
2024-01-17,YYC-DT,IN_STORE,56,1825,91.26,1733,2024,1
2024-01-17,YYC-DT,ONLINE,13,369,18.5,351,2024,1
2024-01-17,YYC-NW,IN_STORE,36,1481,74.05,1407,2024,1
2024-01-17,YYC-NW,ONLINE,6,217,10.87,206,2024,1
2024-01-17,YYC-SE,IN_STORE,31,1155,57.77,1097,2024,1
2024-01-17,YYC-SE,ONLINE,5,191,9.55,181,2024,1
2024-01-18,YYC-DT,IN_STORE,50,2124,106.21,2018,2024,1
2024-01-18,YYC-DT,ONLINE,10,371,18.57,352,2024,1
2024-01-18,YYC-NW,IN_STORE,50,1357,67.88,1289,2024,1
2024-01-18,YYC-NW,ONLINE,8,260,13.04,247,2024,1
2024-01-18,YYC-SE,IN_STORE,34,1112,55.62,1056,2024,1
2024-01-18,YYC-SE,ONLINE,7,172,8.61,163,2024,1
2024-01-19,YYC-DT,IN_STORE,55,1972,98.63,1874,2024,1
2024-01-19,YYC-DT,ONLINE,9,370,18.51,351,2024,1
2024-01-19,YYC-NW,IN_STORE,49,1426,71.33,1355,2024,1
2024-01-19,YYC-NW,ONLINE,7,298,14.91,283,2024,1
2024-01-19,YYC-SE,IN_STORE,33,1260,63.01,1197,2024,1
2024-01-19,YYC-SE,ONLINE,7,244,12.24,232,2024,1
2024-01-20,YYC-DT,IN_STORE,71,2034,101.74,1933,2024,1
2024-01-20,YYC-DT,ONLINE,9,352,17.61,334,2024,1
2024-01-20,YYC-NW,IN_STORE,35,1414,70.71,1343,2024,1
2024-01-20,YYC-NW,ONLINE,11,245,12.29,233,2024,1
2024-01-20,YYC-SE,IN_STORE,37,1310,65.51,1244,2024,1
2024-01-20,YYC-SE,ONLINE,5,205,10.29,195,2024,1
2024-01-21,YYC-DT,IN_STORE,93,2323,116.16,2207,2024,1
2024-01-21,YYC-DT,ONLINE,12,414,20.75,394,2024,1
2024-01-21,YYC-NW,IN_STORE,44,1660,83.05,1577,2024,1
2024-01-21,YYC-NW,ONLINE,10,298,14.91,283,2024,1
2024-01-21,YYC-SE,IN_STORE,52,1407,70.36,1336,2024,1
2024-01-21,YYC-SE,ONLINE,8,276,13.81,262,2024,1
2024-01-22,YYC-DT,IN_STORE,56,1878,93.93,1784,2024,1
2024-01-22,YYC-DT,ONLINE,11,328,16.42,312,2024,1
2024-01-22,YYC-NW,IN_STORE,47,1341,67.09,1274,2024,1
2024-01-22,YYC-NW,ONLINE,6,229,11.48,218,2024,1
2024-01-22,YYC-SE,IN_STORE,28,1203,60.19,1143,2024,1
2024-01-22,YYC-SE,ONLINE,5,186,9.34,177,2024,1
2024-01-23,YYC-DT,IN_STORE,63,2091,104.55,1986,2024,1
2024-01-23,YYC-DT,ONLINE,9,348,17.44,331,2024,1
2024-01-23,YYC-NW,IN_STORE,46,1493,74.7,1419,2024,1
2024-01-23,YYC-NW,ONLINE,11,272,13.65,259,2024,1
2024-01-23,YYC-SE,IN_STORE,33,1305,65.27,1240,2024,1
2024-01-23,YYC-SE,ONLINE,6,236,11.83,224,2024,1
2024-01-24,YYC-DT,IN_STORE,67,1959,97.98,1861,2024,1
2024-01-24,YYC-DT,ONLINE,9,343,17.18,326,2024,1
2024-01-24,YYC-NW,IN_STORE,35,1460,73.03,1387,2024,1
2024-01-24,YYC-NW,ONLINE,8,242,12.13,230,2024,1
2024-01-24,YYC-SE,IN_STORE,32,1144,57.25,1087,2024,1
2024-01-24,YYC-SE,ONLINE,5,176,8.84,167,2024,1
2024-01-25,YYC-DT,IN_STORE,48,1847,92.37,1755,2024,1
2024-01-25,YYC-DT,ONLINE,11,300,15.04,285,2024,1
2024-01-25,YYC-NW,IN_STORE,35,1245,62.25,1182,2024,1
2024-01-25,YYC-NW,ONLINE,10,289,14.48,275,2024,1
2024-01-25,YYC-SE,IN_STORE,31,1139,56.99,1082,2024,1
2024-01-25,YYC-SE,ONLINE,8,238,11.94,226,2024,1
2024-01-26,YYC-DT,IN_STORE,74,2210,110.53,2100,2024,1
2024-01-26,YYC-DT,ONLINE,16,379,18.96,360,2024,1
2024-01-26,YYC-NW,IN_STORE,61,1511,75.59,1436,2024,1
2024-01-26,YYC-NW,ONLINE,8,302,15.14,287,2024,1
2024-01-26,YYC-SE,IN_STORE,32,1231,61.56,1169,2024,1
2024-01-26,YYC-SE,ONLINE,7,241,12.07,229,2024,1
2024-01-27,YYC-DT,IN_STORE,52,1954,97.73,1856,2024,1
2024-01-27,YYC-DT,ONLINE,11,331,16.58,315,2024,1
2024-01-27,YYC-NW,IN_STORE,37,1455,72.78,1382,2024,1
2024-01-27,YYC-NW,ONLINE,8,236,11.82,224,2024,1
2024-01-27,YYC-SE,IN_STORE,32,1208,60.43,1148,2024,1
2024-01-27,YYC-SE,ONLINE,5,181,9.09,172,2024,1
2024-01-28,YYC-DT,IN_STORE,59,2248,112.43,2136,2024,1
2024-01-28,YYC-DT,ONLINE,12,437,21.88,415,2024,1
2024-01-28,YYC-NW,IN_STORE,43,1699,84.99,1614,2024,1
2024-01-28,YYC-NW,ONLINE,9,331,16.55,314,2024,1
2024-01-28,YYC-SE,IN_STORE,34,1366,68.3,1297,2024,1
2024-01-28,YYC-SE,ONLINE,8,233,11.68,221,2024,1
2024-01-29,YYC-DT,IN_STORE,78,1974,98.7,1875,2024,1
2024-01-29,YYC-DT,ONLINE,12,359,17.97,341,2024,1
2024-01-29,YYC-NW,IN_STORE,44,1454,72.71,1381,2024,1
2024-01-29,YYC-NW,ONLINE,11,308,15.43,293,2024,1
2024-01-29,YYC-SE,IN_STORE,37,1262,63.14,1199,2024,1
2024-01-29,YYC-SE,ONLINE,8,234,11.72,222,2024,1
2024-01-30,YYC-DT,IN_STORE,58,2052,102.64,1950,2024,1
2024-01-30,YYC-DT,ONLINE,9,351,17.58,334,2024,1
2024-01-30,YYC-NW,IN_STORE,56,1426,71.34,1355,2024,1
2024-01-30,YYC-NW,ONLINE,6,302,15.11,287,2024,1
2024-01-30,YYC-SE,IN_STORE,37,1124,56.2,1067,2024,1
2024-01-30,YYC-SE,ONLINE,8,228,11.43,217,2024,1
2024-01-31,YYC-DT,IN_STORE,76,2189,109.45,2079,2024,1
2024-01-31,YYC-DT,ONLINE,10,359,17.96,341,2024,1
2024-01-31,YYC-NW,IN_STORE,52,1581,79.06,1502,2024,1
2024-01-31,YYC-NW,ONLINE,7,306,15.33,291,2024,1
2024-01-31,YYC-SE,IN_STORE,33,1224,61.21,1163,2024,1
2024-01-31,YYC-SE,ONLINE,9,249,12.48,237,2024,1
2024-02-01,YYC-DT,IN_STORE,80,2075,103.8,1972,2024,2
2024-02-01,YYC-DT,ONLINE,12,405,20.25,384,2024,2
2024-02-01,YYC-NW,IN_STORE,38,1491,74.57,1416,2024,2
2024-02-01,YYC-NW,ONLINE,9,313,15.67,297,2024,2
2024-02-01,YYC-SE,IN_STORE,47,1270,63.5,1206,2024,2
2024-02-01,YYC-SE,ONLINE,6,192,9.64,183,2024,2
2024-02-02,YYC-DT,IN_STORE,83,2229,111.47,2117,2024,2
2024-02-02,YYC-DT,ONLINE,11,425,21.3,404,2024,2
2024-02-02,YYC-NW,IN_STORE,57,1606,80.35,1526,2024,2
